Date,GLD,SPY,TLT,Cash
2015-04-29,60.85295104980469,154.4002685546875,287.9042510986328,0.0
2015-04-30,54.75175476074219,149.89459228515625,288.6020965576172,0.0
2015-05-01,53.58537292480469,154.72048950195312,283.2241668701172,0.0
2015-05-04,56.63594055175781,156.00177001953125,279.50514221191406,0.0
2015-05-05,57.59297180175781,150.83413696289062,278.9647674560547,0.0
2015-05-06,57.41352844238281,148.9976806640625,272.28956604003906,0.0
2015-05-07,54.60221862792969,150.77011108398438,277.4390106201172,0.0
2015-05-08,56.24714660644531,156.64236450195312,278.4879608154297,0.0
2015-05-11,56.24714660644531,156.64236450195312,278.4879608154297,0.0
2015-05-12,59.08207702636719,155.33035278320312,279.48130798339844,0.0
2015-05-13,65.07337951660156,155.414306640625,276.40516662597656,0.0
2015-05-14,66.91459655761719,160.01156616210938,277.43052673339844,0.0
2015-05-15,67.93748474121094,160.49435424804688,285.0888214111328,0.0
2015-05-18,67.90827941894531,161.8798828125,278.5520477294922,0.0
2015-05-19,63.14442443847656,161.73291015625,275.1554412841797,0.0
2015-05-20,63.69972229003906,161.41806030273438,275.7963104248047,0.0
2015-05-21,62.55992126464844,162.719482421875,281.11546325683594,0.0
2015-05-22,62.29692077636719,161.64895629882812,281.2757110595703,0.0
2015-05-26,57.35771179199219,156.84176635742188,287.8766326904297,0.0
2015-05-27,57.29927062988281,161.04022216796875,288.7738494873047,0.0
2015-05-28,57.67921447753906,160.53643798828125,287.81251525878906,0.0
2015-05-29,57.91304016113281,157.76547241210938,288.6776885986328,0.0
2015-06-01,57.62077331542969,158.66815185546875,284.45286560058594,0.0
2015-06-02,58.96519470214844,158.22732543945312,279.02589416503906,0.0
2015-06-03,56.56864929199219,159.40283203125,272.8602752685547,0.0
2015-06-04,54.23057556152344,155.64361572265625,277.7735137939453,0.0
2015-06-05,52.47700500488281,154.88961791992188,273.11717224121094,0.0
2015-06-08,53.44148254394531,152.181640625,272.6997528076172,0.0
2015-06-09,54.17213439941406,152.11865234375,269.71327209472656,0.0
2015-06-10,54.17213439941406,152.11865234375,269.71327209472656,0.0
2015-06-11,52.67097473144531,153.53634643554688,277.30271911621094,0.0
2015-06-12,52.58436584472656,150.15884399414062,277.30271911621094,0.0
2015-06-15,54.02778625488281,148.28253173828125,277.89613342285156,0.0
2015-06-16,52.84419250488281,150.65924072265625,280.8007354736328,0.0
2015-06-17,54.37422180175781,151.3680419921875,277.92735290527344,0.0
2015-06-18,58.61787414550781,155.93392944335938,276.11585998535156,0.0
2015-06-19,58.04054260253906,153.96478271484375,280.8319549560547,0.0
2015-06-22,53.76802062988281,156.2274169921875,273.2425079345703,0.0
2015-06-23,51.60289001464844,156.5416259765625,271.0562286376953,0.0
2015-06-24,50.73683166503906,153.31533813476562,274.1794891357422,0.0
2015-06-25,50.30381774902344,151.97454833984375,272.8989715576172,0.0
2015-06-26,50.65022277832031,151.89077758789062,268.8075714111328,0.0
2015-06-29,52.12248229980469,142.6727294921875,278.33338928222656,0.0
2015-06-30,50.10173034667969,143.57363891601562,275.77235412597656,0.0
2015-07-01,48.97584533691406,147.03033447265625,270.82102966308594,0.0
2015-07-02,48.34071350097656,146.63229370117188,272.01048278808594,0.0
2015-07-06,49.20677185058594,145.39627075195312,278.7401885986328,0.0
2015-07-07,45.45387268066406,148.11972045898438,282.2146453857422,0.0
2015-07-08,46.40650939941406,140.80819702148438,285.43861389160156,0.0
2015-07-09,47.18598937988281,141.58334350585938,278.02027893066406,0.0
2015-07-10,47.18598937988281,141.58334350585938,278.02027893066406,0.0
2015-07-13,45.70057678222656,146.25814819335938,276.97425842285156,0.0
2015-07-14,44.95787048339844,148.11575317382812,278.07835388183594,0.0
2015-07-15,43.23478698730469,147.97293090820312,281.65208435058594,0.0
2015-07-16,42.04640197753906,151.42288208007812,284.00550842285156,0.0
2015-07-17,38.74873352050781,151.79034423828125,285.77781677246094,0.0
2015-07-20,29.984695434570312,152.01486206054688,284.32508850097656,0.0
2015-07-21,29.004318237304688,150.30010986328125,286.18458557128906,0.0
